1.45584e-22 	317.77
7.145e-05 	317.77
0.0001429 	315.891
0.0001786 	315.891
0.0002143 	315.893
0.00025 	315.893
0.0002857 	321.551
0.0003214 	321.551
0.0003571 	324.039
0.00039285 	324.039
0.0004286 	324.3
0.0004643 	324.3
0.0005 	324.677
0.0005357 	324.677
0.0005714 	324.66
0.00060715 	324.66
0.0006429 	324.66
0.0006786 	324.66
0.0007143 	324.261
0.00075 	324.261
0.0007857 	324.648
0.0008214 	324.648
0.0008571 	324.527
0.00089285 	324.527
0.0009286 	324.638
0.0009643 	324.638
0.001 	324.638
0.0010357 	324.638
0.0010714 	324.575
0.00110715 	324.575
0.0011429 	324.692
0.0011786 	324.692
0.0012143 	324.352
0.00125 	324.352
0.0012857 	324.757
0.0013214 	324.757
0.0013571 	324.805
0.00139285 	324.805
0.0014286 	324.813
0.0014643 	324.813
0.0015 	324.839
0.0015357 	324.839
0.0015714 	324.83
0.00160715 	324.83
0.0016429 	324.829
0.0016786 	324.829
0.0017143 	324.33
0.00175 	324.33
0.0017857 	324.712
0.0018214 	324.712
0.0018571 	324.594
0.00189285 	324.594
0.0019286 	324.705
0.0019643 	324.705
0.002 	324.704
0.0020357 	324.704
0.0020714 	324.643
0.00210715 	324.643
0.0021429 	324.759
0.0021786 	324.759
0.0022143 	324.421
0.00225 	324.421
0.0022857 	324.825
0.0023214 	324.825
0.0023571 	324.876
0.00239285 	324.876
0.0024286 	324.881
0.0024643 	324.881
0.0025 	324.906
0.0025357 	324.906
0.0025714 	324.896
0.00260715 	324.896
0.0026429 	324.899
0.0026786 	324.899
0.0027143 	324.496
0.00275 	324.496
0.0027857 	324.882
0.0028214 	324.882
0.0028571 	324.765
0.00289285 	324.765
0.0029286 	324.878
0.0029643 	324.878
0.003 	324.879
0.0030357 	324.879
0.0030714 	324.821
0.00310715 	324.821
0.0031429 	324.94
0.0031786 	324.94
0.0032143 	324.599
0.00325 	324.599
0.0032857 	325.006
0.0033214 	325.006
0.0033571 	325.056
0.00339285 	325.056
0.0034286 	325.063
0.0034643 	325.063
0.0035 	325.09
0.0035357 	325.09
0.0035714 	325.083
0.00360715 	325.083
0.0036429 	325.088
0.0036786 	325.088
0.0037143 	324.681
0.00375 	324.681
0.0037857 	325.076
0.0038214 	325.076
0.0038571 	324.953
0.00389285 	324.953
0.0039286 	325.067
0.0039643 	325.067
0.004 	325.067
0.0040357 	325.067
0.0040714 	325.008
0.00410715 	325.008
0.0041429 	325.132
0.0041786 	325.132
0.0042143 	324.788
0.00425 	324.788
0.0042857 	325.196
0.0043214 	325.196
0.0043571 	325.248
0.00439285 	325.248
0.0044286 	325.255
0.0044643 	325.255
0.0045 	325.282
0.0045357 	325.282
0.0045714 	325.276
0.00460715 	325.276
0.0046429 	325.28
0.0046786 	325.28
0.0047143 	324.87
0.00475 	324.87
0.0047857 	325.269
0.0048214 	325.269
0.0048571 	325.143
0.00489285 	325.143
0.0049286 	325.258
0.0049643 	325.258
0.005 	325.258
0.0050357 	325.258
0.0050714 	325.196
0.00510715 	325.196
0.0051429 	325.319
0.0051786 	325.319
0.0052143 	324.971
0.00525 	324.971
0.0052857 	325.388
0.0053214 	325.388
0.0053571 	325.439
0.00539285 	325.439
0.0054286 	325.445
0.0054643 	325.445
0.0055 	325.474
0.0055357 	325.474
0.0055714 	325.464
0.00560715 	325.464
0.0056429 	325.465
0.0056786 	325.465
0.0057143 	324.925
0.00575 	324.925
0.0057857 	325.324
0.0058214 	325.324
0.0058571 	325.33
0.00589285 	325.33
0.0059286 	325.447
0.0059643 	325.447
0.006 	325.318
0.0060357 	325.318
0.0060714 	325.254
0.00610715 	325.254
0.0061429 	325.375
0.0061786 	325.375
0.0062143 	325.031
0.00625 	325.031
0.0062857 	325.443
0.0063214 	325.443
0.0063571 	325.496
0.00639285 	325.496
0.0064286 	325.503
0.0064643 	325.503
0.0065 	325.534
0.0065357 	325.534
0.0065714 	325.527
0.00660715 	325.527
0.0066429 	325.536
0.0066786 	325.536
0.0067143 	325.123
0.00675 	325.123
0.0067857 	325.527
0.0068214 	325.527
0.0068571 	325.405
0.00689285 	325.405
0.0069286 	325.522
0.0069643 	325.522
0.007 	325.522
0.0070357 	325.522
0.0070714 	325.462
0.00710715 	325.462
0.0071429 	325.584
0.0071786 	325.584
0.0072143 	325.236
0.00725 	325.236
0.0072857 	325.652
0.0073214 	325.652
0.0073571 	325.705
0.00739285 	325.705
0.0074286 	325.71
0.0074643 	325.71
0.0075 	325.739
0.0075357 	325.739
0.0075714 	325.729
0.00760715 	325.729
0.0076429 	325.736
0.0076786 	325.736
0.0077143 	325.317
0.00775 	325.317
0.0077857 	325.729
0.0078214 	325.729
0.0078571 	325.607
0.00789285 	325.607
0.0079286 	325.727
0.0079643 	325.727
0.008 	325.727
0.0080357 	325.727
0.0080714 	325.667
0.00810715 	325.667
0.0081429 	325.79
0.0081786 	325.79
0.0082143 	325.439
0.00825 	325.439
0.0082857 	325.859
0.0083214 	325.859
0.0083571 	325.913
0.00839285 	325.913
0.0084286 	325.919
0.0084643 	325.919
0.0085 	325.949
0.0085357 	325.949
0.0085714 	325.939
0.00860715 	325.939
0.0086429 	325.948
0.0086786 	325.948
0.0087143 	325.525
0.00875 	325.525
0.0087857 	325.939
0.0088214 	325.939
0.0088571 	325.814
0.00889285 	325.814
0.0089286 	325.936
0.0089643 	325.936
0.009 	325.936
0.0090357 	325.936
0.0090714 	325.876
0.00910715 	325.876
0.0091429 	325.997
0.0091786 	325.997
0.0092143 	325.646
0.00925 	325.646
0.0092857 	326.198
0.0093214 	326.198
0.0093571 	326.256
0.00939285 	326.256
0.0094286 	326.262
0.0094643 	326.262
0.0095 	326.29
0.0095357 	326.29
0.0095714 	326.158
0.00960715 	326.158
0.0096429 	326.159
0.0096786 	326.159
0.0097143 	325.566
0.00975 	325.566
0.0097857 	325.971
0.0098214 	325.971
0.0098571 	325.847
0.00989285 	325.847
0.0099286 	325.968
0.0099643 	325.968
0.01 	325.968
0.0100357 	325.968
0.0100714 	325.911
0.0101071 	325.911
0.0101429 	326.031
0.0101786 	326.031
0.0102143 	325.682
0.01025 	325.682
0.0102857 	326.105
0.0103214 	326.105
0.0103571 	326.162
0.0103929 	326.162
0.0104286 	326.168
0.0104643 	326.168
0.0105 	326.202
0.0105357 	326.202
0.0105714 	326.192
0.0106071 	326.192
0.0106429 	326.205
0.0106786 	326.205
0.0107143 	325.775
0.01075 	325.775
0.0107857 	326.193
0.0108214 	326.193
0.0108571 	326.2
0.0108929 	326.2
0.0109286 	326.328
0.0109643 	326.328
0.011 	326.328
0.0110357 	326.328
0.0110714 	326.26
0.0111071 	326.26
0.0111429 	326.253
0.0111786 	326.253
0.0112143 	325.902
0.01125 	325.902
0.0112857 	326.503
0.0113214 	326.503
0.0113571 	326.565
0.0113929 	326.565
0.0114286 	326.571
0.0114643 	326.571
0.0115 	326.606
0.0115357 	326.606
0.0115714 	326.597
0.0116071 	326.597
0.0116429 	326.608
0.0116786 	326.608
0.0117143 	326.171
0.01175 	326.171
0.0117857 	326.603
0.0118214 	326.603
0.0118571 	326.47
0.0118929 	326.47
0.0119286 	326.596
0.0119643 	326.596
0.012 	326.595
0.0120357 	326.595
0.0120714 	326.536
0.0121071 	326.536
0.0121429 	326.671
0.0121786 	326.671
0.0122143 	326.303
0.01225 	326.303
0.0122857 	326.742
0.0123214 	326.742
0.0123571 	326.8
0.0123929 	326.8
0.0124286 	326.806
0.0124643 	326.806
0.0125 	326.841
0.0125357 	326.841
0.0125714 	326.833
0.0126071 	326.833
0.0126429 	326.846
0.0126786 	326.846
0.0127143 	326.405
0.01275 	326.405
0.0127857 	326.841
0.0128214 	326.841
0.0128571 	326.705
0.0128929 	326.705
0.0129286 	326.833
0.0129643 	326.833
0.013 	326.833
0.0130357 	326.833
0.0130714 	326.767
0.0131071 	326.767
0.0131429 	326.726
0.0131786 	326.726
0.0132143 	326.359
0.01325 	326.359
0.0132857 	326.795
0.0133214 	326.795
0.0133571 	326.853
0.0133929 	326.853
0.0134286 	326.859
0.0134643 	326.859
0.0135 	326.898
0.0135357 	326.898
0.0135714 	326.887
0.0136071 	326.887
0.0136429 	326.902
0.0136786 	326.902
0.0137143 	326.469
0.01375 	326.469
0.0137857 	326.903
0.0138214 	326.903
0.0138571 	326.772
0.0138929 	326.772
0.0139286 	326.901
0.0139643 	326.901
0.014 	326.9
0.0140357 	326.9
0.0140714 	326.845
0.0141071 	326.845
0.0141429 	326.978
0.0141786 	326.978
0.0142143 	326.614
0.01425 	326.614
0.0142857 	327.054
0.0143214 	327.054
0.0143571 	327.116
0.0143929 	327.116
0.0144286 	327.122
0.0144643 	327.122
0.0145 	327.17
0.0145357 	327.17
0.0145714 	327.528
0.0146071 	327.528
0.0146429 	327.548
0.0146786 	327.548
0.0147143 	327.09
0.01475 	327.09
0.0147857 	327.55
0.0148214 	327.55
0.0148571 	327.404
0.0148929 	327.404
0.0149286 	327.537
0.0149643 	327.537
0.015 	327.539
0.0150357 	327.539
0.0150714 	327.457
0.0151071 	327.457
0.0151429 	327.238
0.0151786 	327.238
0.0152143 	326.868
0.01525 	326.868
0.0152857 	327.679
0.0153214 	327.679
0.0153571 	327.747
0.0153929 	327.747
0.0154286 	327.777
0.0154643 	327.777
0.0155 	327.812
0.0155357 	327.812
0.0155714 	327.804
0.0156071 	327.804
0.0156429 	327.815
0.0156786 	327.815
0.0157143 	327.351
0.01575 	327.351
0.0157857 	327.815
0.0158214 	327.815
0.0158571 	327.67
0.0158929 	327.67
0.0159286 	327.804
0.0159643 	327.804
0.016 	327.805
0.0160357 	327.805
0.0160714 	327.735
0.0161071 	327.735
0.0161429 	327.885
0.0161786 	327.885
0.0162143 	327.48
0.01625 	327.48
0.0162857 	327.95
0.0163214 	327.95
0.0163571 	328.005
0.0163929 	328.005
0.0164286 	328.015
0.0164643 	328.015
0.0165 	328.047
0.0165357 	328.047
0.0165714 	328.04
0.0166071 	328.04
0.0166429 	328.051
0.0166786 	328.051
0.0167143 	327.572
0.01675 	327.572
0.0167857 	328.04
0.0168214 	328.04
0.0168571 	327.892
0.0168929 	327.892
0.0169286 	328.028
0.0169643 	328.028
0.017 	328.031
0.0170357 	328.031
0.0170714 	327.958
0.0171071 	327.958
0.0171429 	328.113
0.0171786 	328.113
0.0172143 	327.707
0.01725 	327.707
0.0172857 	328.183
0.0173214 	328.183
0.0173571 	328.24
0.0173929 	328.24
0.0174286 	328.25
0.0174643 	328.25
0.0175 	328.285
0.0175357 	328.285
0.0175714 	328.28
0.0176071 	328.28
0.0176429 	328.292
0.0176786 	328.292
0.0177143 	327.819
0.01775 	327.819
0.0177857 	328.294
0.0178214 	328.294
0.0178571 	328.144
0.0178929 	328.144
0.0179286 	328.282
0.0179643 	328.282
0.018 	328.284
0.0180357 	328.284
0.0180714 	328.215
0.0181071 	328.215
0.0181429 	328.369
0.0181786 	328.369
0.0182143 	327.957
0.01825 	327.957
0.0182857 	328.437
0.0183214 	328.437
0.0183571 	328.494
0.0183929 	328.494
0.0184286 	328.506
0.0184643 	328.506
0.0185 	328.541
0.0185357 	328.541
0.0185714 	328.536
0.0186071 	328.536
0.0186429 	328.55
0.0186786 	328.55
0.0187143 	328.072
0.01875 	328.072
0.0187857 	328.552
0.0188214 	328.552
0.0188571 	328.399
0.0188929 	328.399
0.0189286 	328.539
0.0189643 	328.539
0.019 	328.539
0.0190357 	328.539
0.0190714 	328.468
0.0191071 	328.468
0.0191429 	328.624
0.0191786 	328.624
0.0192143 	328.21
0.01925 	328.21
0.0192857 	328.697
0.0193214 	328.697
0.0193571 	328.756
0.0193929 	328.756
0.0194286 	328.766
0.0194643 	328.766
0.0195 	328.804
0.0195357 	328.804
0.0195714 	328.797
0.0196071 	328.797
0.0196429 	328.811
0.0196786 	328.811
0.0197143 	328.328
0.01975 	328.328
0.0197857 	328.814
0.0198214 	328.814
0.0198571 	328.661
0.0198929 	328.661
0.0199286 	328.802
0.0199643 	328.802
0.02 	328.803
0.0200357 	328.803
0.0200714 	328.73
0.0201071 	328.73
0.0201429 	328.889
0.0201786 	328.889
0.0202143 	328.468
0.02025 	328.468
0.0202857 	328.962
0.0203214 	328.962
0.0203571 	329.022
0.0203929 	329.022
0.0204286 	329.033
0.0204643 	329.033
0.0205 	329.069
0.0205357 	329.069
0.0205714 	329.063
0.0206071 	329.063
0.0206429 	329.077
0.0206786 	329.077
0.0207143 	328.588
0.02075 	328.588
0.0207857 	329.078
0.0208214 	329.078
0.0208571 	328.923
0.0208929 	328.923
0.0209286 	329.067
0.0209643 	329.067
0.021 	329.071
0.0210357 	329.071
0.0210714 	328.999
0.0211071 	328.999
0.0211429 	329.162
0.0211786 	329.162
0.0212143 	328.738
0.02125 	328.738
0.0212857 	329.237
0.0213214 	329.237
0.0213571 	329.297
0.0213929 	329.297
0.0214286 	329.307
0.0214643 	329.307
0.0215 	329.345
0.0215357 	329.345
0.0215714 	329.339
0.0216071 	329.339
0.0216429 	329.354
0.0216786 	329.354
0.0217143 	328.859
0.02175 	328.859
0.0217857 	329.358
0.0218214 	329.358
0.0218571 	329.201
0.0218929 	329.201
0.0219286 	329.349
0.0219643 	329.349
0.022 	334.982
0.0220357 	334.982
0.0220714 	440.577
0.0221071 	440.577
0.0221429 	492.182
0.0221786 	492.182
0.0222143 	752.391
0.02225 	752.391
0.0222857 	781.193
0.0223214 	781.193
0.0223571 	769.671
0.0223929 	769.671
0.0224286 	754.873
0.0224643 	754.873
0.0225 	692.127
0.0225357 	692.127
0.0225714 	686.42
0.0226071 	686.42
0.0226429 	648.388
0.0226786 	648.388
0.0227143 	634.006
0.02275 	634.006
0.0227857 	616.39
0.0228214 	616.39
0.0228571 	610.131
0.0228929 	610.131
0.0229286 	588.438
0.0229643 	588.438
0.023 	584.668
0.0230357 	584.668
0.0230714 	570.989
0.0231071 	570.989
0.0231429 	569.778
0.0231786 	569.778
0.0232143 	550.13
0.02325 	550.13
0.0232857 	552.921
0.0233214 	552.921
0.0233571 	543.389
0.0233929 	543.389
0.0234286 	541.251
0.0234643 	541.251
0.0235 	531.642
0.0235357 	531.642
0.0235714 	530.552
0.0236071 	530.552
0.0236429 	522.147
0.0236786 	522.147
0.0237143 	516.181
0.02375 	516.181
0.0237857 	514.304
0.0238214 	514.304
0.0238571 	511.72
0.0238929 	511.72
0.0239286 	505.632
0.0239643 	505.632
0.024 	504.466
0.0240357 	504.466
0.0240714 	499.401
0.0241071 	499.401
0.0241429 	499.637
0.0241786 	499.637
0.0242143 	490.629
0.02425 	490.629
0.0242857 	493.502
0.0243214 	493.502
0.0243571 	489.589
0.0243929 	489.589
0.0244286 	488.715
0.0244643 	488.715
0.0245 	484.603
0.0245357 	484.603
0.0245714 	484.086
0.0246071 	484.086
0.0246429 	480.122
0.0246786 	480.122
0.0247143 	475.9
0.02475 	475.9
0.0247857 	476.272
0.0248214 	476.272
0.0248571 	474.524
0.0248929 	474.524
0.0249286 	471.703
0.0249643 	471.703
0.025 	471.104
0.0250357 	471.104
0.0250714 	468.144
0.0251071 	468.144
0.0251429 	468.663
0.0251786 	468.663
0.0252143 	462.678
0.02525 	462.678
0.0252857 	465.346
